,,,,PURCHASE 2020-21,,,,,,,,,,
,,,,,,,,,,,,,,
DATE ,PARTY NAME,BILL,ITEM,MAKE,QTY,RATE,TOTAL,PARTY,EX RATE,EX TOTAL,REMARKS,BROK.TIME,OTHER NOTI.,PAY DATE
08-08-2020,ATUL-HARESH,SALE,LMF 12,SLM,10,135,0,GAUTTAM ENT.,,0,,RECD,,
08-08-2020,ATUL-HARESH,SALE,LMF 12 L UU,SLM,4,250,0,GAUTTAM ENT.,,0,,RECD,,
08-08-2020,ATUL-HARESH,SALE,LMK 12 L UU,SLM,4,250,0,GAUTTAM ENT.,,0,,RECD,,
08-08-2020,ATUL-HARESH,SALE,LMK 6 UU,SLM,8,140,0,GAUTTAM ENT.,,0,,RECD,,
08-08-2020,ATUL-HARESH,SALE,SC 20 UU,SLM,10,180,0,GAUTTAM ENT.,,0,,RECD,,
08-08-2020,AXIS ECNOLOGECS,SALE,SC 12 L UU,QLH,6,340,0,GAUTTAM ENT.,,0,,RECD,,
08-08-2020,AXIS ECNOLOGECS,SALE,SK 16,QLH,30,95,0,GAUTTAM ENT.,,0,,RECD,,
08-08-2020,HEENA INTERNATIONAL,RECD,6206 ZZ,KG,120,64,0,KOHINOOR BEARING,,0,,RECD,,
08-08-2020,HINDPAL,RECD,6203 ZZ,SKF,301,63,0,KOHINOOR BEARING,0,0,,RECD,,
08-08-2020,SANJAY ORIENT,RECD,6214 ZZ,SKF ,2,1685,0,NMSA,32,0,,RECD,,*
08-08-2020,V M CORP HEMANT,SALE,LMF 40 UU,JRHP,4,500,0,GAUTTAM ENT.,,0,,RECD,,
08-08-2020,V M CORP HEMANT,SALE,RNA 6914,BTF,1,650,0,GAUTTAM ENT.,25,0,,RECD,,
08-08-2020,VALLABH ENTER,RECD,22218 E,SKF,2,6700,0,NMSA,100,0,,RECD,,
10-08-2020,AMIN BEARING CO,SALE,HK 10/10,SNL,100,28,0,GAUTTAM ENT.,,0,,RECD,,
10-08-2020,APARNA TRADING CO,RECD,6305,NBC,30,238.45,0,KOHINOOR BEARING,,0,,RECD,,
10-08-2020,ATUL-HARESH,SALE,LMK 12 UU,SLM,24,135,0,GAUTTAM ENT.,,0,,RECD,,
10-08-2020,ATUL-HARESH,SALE,PHS 25,SLM,3,425,0,GAUTTAM ENT.,,0,,RECD,,
10-08-2020,ATUL-HARESH,SALE,SK 35,SLM,2,2750,0,GAUTTAM ENT.,,0,,RECD,,
10-08-2020,DEEPAK C J,SALE,6902 ZZ,NTN,32,90,0,GAUTTAM ENT.,,0,,RECD,,
10-08-2020,HINDPAL,SALE,6008 2RS,SKF,20,415,0,GAUTTAM ENT.,,0,,RECD,,
10-08-2020,MARUTI,SALE,KH 4060 PP,INA,4,840,0,GAUTTAM ENT.,,0,,RECD,,
10-08-2020,NARESH TRADING CO,SALE,6800 ZZ,IJK,200,103,20600,GAUTTAM ENT.,,0,,MARCH,,
10-08-2020,NARESH TRADING CO,SALE,5208 ZZ,NACHI,3,1300,3900,HARSH SALES CORP.,,0,,MARCH,,
10-08-2020,POLITE ENTERPRISE,SALE,UCP 205-16,CHINA,8,120,0,HARSH SALES CORP.,,0,,RECD,,
10-08-2020,POLITE ENTERPRISE,SALE,UCP 209,CHINA,10,270,0,HARSH SALES CORP.,,0,,RECD,,
10-08-2020,RAJU NEEDLE,SALE,HK 810,FNR,100,8,0,KOHINOOR BEARING,1.5,0,,RECD,,
10-08-2020,RAJU NEEDLE,SALE,HK 9/12,FNR,50,10,0,KOHINOOR BEARING,1.5,0,,RECD,,
10-08-2020,RAVI ABHAY TRADING CO,RECD,6205 ZZ,ABD,160,36,0,NMSA,,0,,RECD,,
10-08-2020,RAVI ABHAY TRADING CO,RECD,6206 ZZ,ABD,240,24,0,NMSA,,0,,RECD,,
11-08-2020,AKSHAT ENTER.,SALE,51113,GEM,50,103.7,0,GAUTTAM ENT.,,0,,RECD,,
11-08-2020,AKSHAT ENTER.,SALE,51211,GEM,10,141.44,0,GAUTTAM ENT.,,0,,RECD,,
11-08-2020,ANUPAM MKT P LTD,SALE,UCP 209,SKF,2,1086.6,0,GAUTTAM ENT.,,0,,RECD,,
11-08-2020,ATUL-HARESH,SALE,LMF 16 L UU,SLM,8,250,0,GAUTTAM ENT.,,0,,RECD,,
11-08-2020,H D ENTER.,RECD,UCP 208,TDS,30,260,0,KOHINOOR BEARING,,0,,RECD,,
11-08-2020,J INDUSTRIAL PROD.P LTD,RECD,JNL 620,j & j,1,28300,0,KOHINOOR BEARING,,0,,RECD,,
11-08-2020,KG-RAKESH 7705,SALE,6306 ZZ,KG,342,96,0,NMSA,,0,,RECD,,
11-08-2020,PRAKASH-NEON,X,2310 K,CIU,16,550,0,KOHINOOR BEARING,,0,,RECD,,
11-08-2020,RAVI ABHAY TRADING CO,RECD,608 2RS,HCH,250,16.75,0,KOHINOOR BEARING,,0,,RECD,,
11-08-2020,RAVI ABHAY TRADING CO,RECD,6205 ZZ,ABD,250,24,0,KOHINOOR BEARING,,0,,RECD,,
11-08-2020,RAVI ABHAY TRADING CO,RECD,627 2RS,HCH,100,18.5,0,KOHINOOR BEARING,,0,,RECD,,
11-08-2020,SHRI KRISHNA ENT.,SALE,33017 NTN,NTN,1,2500,0,GAUTTAM ENT.,,0,,RECD,,
13-08-2020,AKSHAT ENTER.,X,22214,JEC,2,411,0,KOHINOOR BEARING,,0,,RECD,,
13-08-2020,AKSHAT ENTER.,SALE,51102,GEM,20,27.88,0,GAUTTAM ENT.,,0,,RECD,,
13-08-2020,AKSHAT ENTER.,SALE,51109,GEM,10,60.78,0,GAUTTAM ENT.,,0,,RECD,,
13-08-2020,AKSHAT ENTER.,SALE,0-6,GEM,20,33.32,0,GAUTTAM ENT.,,0,,RECD,,
13-08-2020,AKSHAT ENTER.,SALE,0-7,GEM,5,69.44,0,GAUTTAM ENT.,,0,,RECD,,
13-08-2020,AKSHAT ENTER.,X,501349/10,JEC,20,100,0,KOHINOOR BEARING,15,0,,RECD,,
13-08-2020,AKSHAT ENTER.,X,601349/10,JEC,10,110,0,KOHINOOR BEARING,10,0,,RECD,,
13-08-2020,EXPO SALES AG,X,51106,FAG,1,300,0,GAUTTAM ENT.,,0,,RECD,,
13-08-2020,H D ENTER.,RECD,UCP 208,TDS,75,260,0,NMSA,,0,,RECD,,
13-08-2020,HARDIK   NEEDLE,SALE,CF 10 B UU,CTS,20,110,0,GAUTTAM ENT.,,0,,RECD,,
13-08-2020,HARDIK   NEEDLE,SALE,NK 12/12,CTS,30,40,0,GAUTTAM ENT.,,0,,RECD,,
13-08-2020,HARDIK   NEEDLE,SALE,NK 20/20,CTS,4,70,0,GAUTTAM ENT.,,0,,RECD,,
13-08-2020,HARDIK   NEEDLE,SALE,NK 30/20,CTS,4,105,0,GAUTTAM ENT.,,0,,RECD,,
13-08-2020,HEENA INTERNATIONAL,RECD,6306 ZZ,KG,160,97,0,NMSA,,0,,RECD,,
13-08-2020,M D INTERNATIONAL,SALE,NU 2204,FAG,2,1100,0,GAUTTAM ENT.,,0,,RECD,,
13-08-2020,MODY BEARING CO,RECD,607 2RS,HCH,125,19,0,KOHINOOR BEARING,,0,,RECD,,
13-08-2020,MODY BEARING CO,RECD,62001 2RS,HCH,75,27,0,KOHINOOR BEARING,,0,,RECD,,
13-08-2020,NILESH BEARINGs-hitesh,541,1205,SKF,10,823.65,0,R K ENT,57.8,0,,RECD,,
13-08-2020,PAREKH BEARING JINESH,221,6203 2RS,HCH,90,36.5,0,KOHINOOR BEARING,,0,,RECD,,
13-08-2020,POLITE ENTERPRISE,737,ucf 207,BBZ,5,210,0,KOHINOOR BEARING,,0,,RECD,,
13-08-2020,RAVI ABHAY TRADING CO,RECD,62001 2RS,HCH,75,27,0,KOHINOOR BEARING,,0,,RECD,,
13-08-2020,RAVI ABHAY TRADING CO,RECD,6207 ZZ,KG,40,82,0,KOHINOOR BEARING,,0,,RECD,,
13-08-2020,RAVI ABHAY TRADING CO,RECD,6305 ZZ,KG,20,64,0,KOHINOOR BEARING,,0,,RECD,,
13-08-2020,RAVI ABHAY TRADING CO,RECD,6306 ZZ,ABD,30,42,0,KOHINOOR BEARING,,0,,RECD,,
13-08-2020,ROLLWELL BRG. CORP,SALE,GE 40 EC 2RS,IKO,2,1250,0,GAUTTAM ENT.,,0,,RECD,,
14-08-2020,ATUL-HARESH,SALE,LME 12 UU,SLM,50,55,0,GAUTTAM ENT.,,0,,RECD,,
14-08-2020,AXIS ECNOLOGECS,SALE,LM 16 UU,QLH,10,55,0,GAUTTAM ENT.,,0,,RECD,,
14-08-2020,HL CHITERSH,SALE,12X3 SHAFT SU.,HL,2,5700,0,GAUTTAM ENT.,,0,,RECD,,
14-08-2020,HL CHITERSH,SALE,SC 12 UU OP,HL,8,410,0,GAUTTAM ENT.,,0,,RECD,,
14-08-2020,KAMLESH BEARING CORP,SALE,GE 180 ES 2RS,ZAAK,2,9000,0,VIRAJ ENT,500,0,,RECD,,
14-08-2020,KAMLESH BEARING CORP,SALE,GE 160 ES 2RS,ZAAK,2,6500,0,GAUTTAM ENT.,250,0,,RECD,,
17-08-2020,AMIN BEARING CO,RECD,NKI 32/20,IKO,3,485,0,KOHINOOR BEARING,,0,,RECD,,
17-08-2020,ATUL-HARESH,SALE,HGR 20X4000,RAIL,6,6400,0,GAUTTAM ENT.,,0,,RECD,,
17-08-2020,DEEPAK C J,SALE,6904 2RS,NTN,8,160,0,GAUTTAM ENT.,,0,,RECD,,
17-08-2020,H D ENTER.,RECD,UCP 205,TDS,30,120,0,NMSA,,0,,RECD,,
17-08-2020,H D ENTER.,RECD,UCT 210,TDS,2,425,0,NMSA,,0,,RECD,,
17-08-2020,J INDUSTRIAL PROD.P LTD,1672,KM 15,j & j,1,807.5,0,KOHINOOR BEARING,,0,,RECD,,
17-08-2020,J INDUSTRIAL PROD.P LTD,1693,TSN 224 G,j & j,6,850,0,KOHINOOR BEARING,100,0,,RECD,,
17-08-2020,MITESH ENTER ,SALE,UCF 212,TR,2,1625,0,HARSH SALES CORP.,,0,,RECD,,
17-08-2020,MITESH ENTER ,SALE,UCF 215,TR,2,2500,0,HARSH SALES CORP.,,0,,RECD,,
17-08-2020,MAHAVIR TRADING CORP,940,,MTC,1,395,395,KOHINOOR BEARING,,0,,OCT,,
17-08-2020,POLITE ENTERPRISE,SALE,UCF 207,BBZ,10,210,0,HARSH SALES CORP.,,0,,RECD,,
17-08-2020,ROLLWELL BRG. CORP,RECD,NATB 5908,IKO,5,1600,0,KOHINOOR BEARING,75,0,,RECD,,
17-08-2020,TRADE LINKERS,RECD,6004 ZZ,SKF,100,137.64,0,R K ENT,2.22,0,,RECD,,
17-08-2020,TRADE LINKERS,RECD,6201 ZZ,SKF,131,78.12,0,R K ENT,1.26,0,,RECD,,
17-08-2020,V M CORP HEMANT,SALE,GE 30 ES,JRHP,70,85,0,GAUTTAM ENT.,,0,,RECD,,
17-08-2020,V M CORP HEMANT,SALE,SC 25 UU,JRHP,2,325,0,GAUTTAM ENT.,,0,,RECD,,
17-08-2020,VISHAL NEEDLE,SALE,PAP 9550,BUSH,1,160,0,GAUTTAM ENT.,,0,,RECD,,
17-08-2020,VISHAL NEEDLE,SALE,PHS 30,WERB,4,615,0,GAUTTAM ENT.,,0,,RECD,,
18-08-2020,AKSHAT ENTER.,SALE,22215 K,AHB,2,540,0,GAUTTAM ENT.,,0,,RECD,,
18-08-2020,ATUL-HARESH,SALE,SC 20 UU,SLM,4,180,0,GAUTTAM ENT.,,0,,RECD,,
18-08-2020,AXIS ECNOLOGECS,SALE,POS 16,QLH,12,135,0,GAUTTAM ENT.,,0,,RECD,,
18-08-2020,BEREWELL TRADERS,SALE,UCF 204,NTN,2,600,0,GAUTTAM ENT.,,0,,RECD,,
18-08-2020,BEREWELL TRADERS,SALE,UCF 205,NTN,2,600,0,GAUTTAM ENT.,,0,,RECD,,
18-08-2020,BRG TRADERS I P LTD,SALE,6804 ZZ,NTN,56,180,0,GAUTTAM ENT.,,0,,RECD,,
18-08-2020,FAKRI BALL BEARING,402,6005 ZZ,SKF,71,147.6,0,R K ENT,4.92,0,,RECD,,03-09-2020
18-08-2020,FAKRI BALL BEARING,402,6202 ZZ,SKF,20,95.4,0,R K ENT,3.18,0,,RECD,,03-09-2020
18-08-2020,GAUTTAM ENTER,SALE,HK 1416,NTN,100,170,17000,SHYAM SALE CORP,,0,,NO,,
18-08-2020,NARESH TRADING CO,SALE,6800 ZZ,IJK,50,103,5150,GAUTTAM ENT.,,0,,MARCH,,
19-08-2020,AMIN BEARING CO,SALE,HK 10/10,SNL,78,28,0,GAUTTAM ENT.,,0,,RECD,,
19-08-2020,AMIN BEARING CO,SALE,HK 13/12,SNL,50,32,0,GAUTTAM ENT.,,0,,RECD,,
19-08-2020,NARESH TRADING CO,SALE,6800 ZZ,IJK,400,102,40800,GAUTTAM ENT.,,0,,MARCH,,
19-08-2020,ROLLWELL BRG. CORP,SALE,NKI 9/16,IKO,20,280,0,GAUTTAM ENT.,,0,,RECD,,
19-08-2020,VISHAL NEEDLE,SALE,HK 16/12 OH,NEKIB,100,16,0,GAUTTAM ENT.,,0,,RECD,,
19-08-2020,VISHAL NEEDLE,SALE,HK 8/10 OH,NEKIB,50,8.5,0,GAUTTAM ENT.,,0,,RECD,,
19-08-2020,VISHAL NEEDLE,SALE,PAP 40/30,BUSH,4,42,0,GAUTTAM ENT.,,0,,RECD,,
20-08-2020,AKSHAT ENTER.,746,30209,JEC,30,110,0,KOHINOOR BEARING,13,0,,RECD,,
20-08-2020,AKSHAT ENTER.,X,32207,JEC,20,110,0,KOHINOOR BEARING,10,0,,RECD,,
20-08-2020,AKSHAT ENTER.,746,51213,GEM,4,168.3,0,KOHINOOR BEARING,14.85,0,,RECD,,
20-08-2020,AKSHAT ENTER.,746,0-16,GEM,24,80.24,0,KOHINOOR BEARING,7,0,,RECD,,
20-08-2020,AKSHAT ENTER.,746,0-22,GEM,5,164.22,0,KOHINOOR BEARING,14.5,0,,RECD,,
20-08-2020,AKSHAT ENTER.,X,501349/10,JEC,30,100,0,KOHINOOR BEARING,15,0,,RECD,,
20-08-2020,AXIS ECNOLOGECS,SALE,SK 60,QLH,8,1200,0,GAUTTAM ENT.,,0,,RECD,,
20-08-2020,HEENA INTERNATIONAL,532,6206 ZZ,KG,50,65,0,KOHINOOR BEARING,,0,,RECD,,
20-08-2020,HEENA INTERNATIONAL,532,6207 ZZ,KG,10,112,0,KOHINOOR BEARING,,0,,RECD,,
20-08-2020,HEENA INTERNATIONAL,532,6207 ZZ,KG,20,82,0,KOHINOOR BEARING,,0,,RECD,,
20-08-2020,HEENA INTERNATIONAL,532,6305 ZZ,KG,30,63,0,KOHINOOR BEARING,,0,,RECD,,
20-08-2020,JAINAM ENTER.,X,UCP 206,CHINA,4,170,0,VIRAJ ENT,,0,,RECD,,
20-08-2020,KETAN GANDHI,SALE,7206 BECBP,SKF,10,1658,0,GAUTTAM ENT.,,0,,RECD,,
20-08-2020,KG-RAKESH 7705,SALE,6205 ZZ,KG,50,42,0,KOHINOOR BEARING,,0,,RECD,,
20-08-2020,KIRAN PILLOW,SALE,UCF 206-32,NTN,8,400,0,KOHINOOR BEARING,40,0,,RECD,,
20-08-2020,M/S ORIENT TRADERS,SALE,7203 BECBP,SKF,6,1324,0,GAUTTAM ENT.,,0,,RECD,,
20-08-2020,MADAN SALES CORP,1476,,MASCO,1,6086.4,0,HONEST BEAING CENTRE,,0,,RECD,,
20-08-2020,POLITE ENTERPRISE,X,UCF 206,CHINA,4,165,0,VIRAJ ENT,,0,,RECD,,
20-08-2020,POLITE ENTERPRISE,SALE,UCP 205,CHINA,12,120,0,HARSH SALES CORP.,,0,,RECD,,
20-08-2020,POLITE ENTERPRISE,SALE,UCP 209,CHINA,6,275,0,HARSH SALES CORP.,,0,,RECD,,
20-08-2020,ROLEX BEARING CORP,882,32934,NAM,1,3000,0,KOHINOOR BEARING,,0,,RECD,,
20-08-2020,ROLEX BEARING CORP,882,32936,NAM,1,2100,0,KOHINOOR BEARING,,0,,RECD,,
20-08-2020,ROLEX BEARING CORP,882,32938,NAM,1,3800,0,KOHINOOR BEARING,100,0,,RECD,,
20-08-2020,ROLEX BEARING CORP,882,32940,NAM,1,4200,0,KOHINOOR BEARING,300,0,,RECD,,
20-08-2020,ROLLWELL BRG. CORP,SALE,NK26/20,IKO,1,315,0,GAUTTAM ENT.,,0,,RECD,,
20-08-2020,SANJAY ORIENT,SALE,7203 BECBP,SKF,8,1336,0,GAUTTAM ENT.,,0,,RECD,,*
21-08-2020,DEEPAK C J,x,6805 zz,ntn,6,200,0,GAUTTAM ENT.,,0,,RECD,,
21-08-2020,MADAN SALES CORP,1507,,MASCO,1,6964.8,0,HEMI BRG CENTRE,,0,,RECD,,
24-08-2020,AKSHAT ENTER.,SALE,30305,JEC,75,90,0,M/S KUNJAN TRA.CORP,3,0,,RECD,,
24-08-2020,AKSHAT ENTER.,X,0-12,GEM,20,59.85,0,KOHINOOR BEARING,5.25,0,,RECD,,
24-08-2020,AKSHAT ENTER.,X,48548/10,JEC,10,95,0,KOHINOOR BEARING,10,0,,RECD,,
24-08-2020,AKSHAT ENTER.,X,501349/10,JEC,20,100,0,KOHINOOR BEARING,15,0,,RECD,,
24-08-2020,AMIN BEARING CO,SALE,HK40/20,IKO,4,190,0,GAUTTAM ENT.,,0,,RECD,,
24-08-2020,AMIN BEARING CO,SALE,NK 16/20,IKO,8,250,0,GAUTTAM ENT.,,0,,RECD,,
24-08-2020,AUTO SALES P LTD,SALE,6207 ZZ,FAG,3,215.8,0,GAUTTAM ENT.,,0,,RECD,,
24-08-2020,AUTO SALES P LTD,SALE,62208 2RS,FAG,2,775,0,GAUTTAM ENT.,,0,,RECD,,
24-08-2020,AXIS ECNOLOGECS,SALE,CF 10 B UU,QLH,10,75,0,GAUTTAM ENT.,,0,,RECD,,
24-08-2020,AXIS ECNOLOGECS,SALE,LM 4 UU,QLH,30,105,0,KOHINOOR BEARING,25,0,,RECD,,
24-08-2020,AXIS ECNOLOGECS,SALE,LMK 16 UU,QLH,20,145,0,GAUTTAM ENT.,,0,,RECD,,
24-08-2020,AXIS ECNOLOGECS,SALE,POS 14,QLH,1,110,0,GAUTTAM ENT.,,0,,RECD,,
24-08-2020,BRG TRADERS I P LTD,RECD,SS 6009 ZZ,EZO,2,3400,0,KOHINOOR BEARING,,0,,RECD,,
24-08-2020,DHANESH,X,32910,NSK,1,900,0,GAUTTAM ENT.,,0,,RECD,,
24-08-2020,KAMLESH BEARING CORP,SALE,RNA 49/32,IKO,6,350,0,GAUTTAM ENT.,,0,,RECD,,
24-08-2020,KG-RAKESH 7705,SALE,6006 ZZ,KG,15,44,0,KOHINOOR BEARING,,0,,RECD,,
24-08-2020,KG-RAKESH 7705,SALE,6007 ZZ,KG,20,65,0,KOHINOOR BEARING,,0,,RECD,,
24-08-2020,KG-RAKESH 7705,SALE,6208 ZZ,KG,35,112,0,KOHINOOR BEARING,,0,,RECD,,
24-08-2020,KG-RAKESH 7705,SALE,6305 ZZ,KG,35,51,0,KOHINOOR BEARING,,0,,RECD,,
24-08-2020,PRAKASH-NEON,SALE,51124,NRP,6,415,0,HARSH SALES CORP.,,0,,RECD,,
24-08-2020,PRAKASH-NEON,SALE,6218 ZZ,NRP,4,525,0,KOHINOOR BEARING,,0,,RECD,,
24-08-2020,R P IMPEX,741,51102,SKF,6,432.68,0,KOHINOOR BEARING,,0,,RECD,,
24-08-2020,RAVI ABHAY TRADING CO,SALE,6003 ZZ,ABD,100,13,0,KOHINOOR BEARING,,0,,RECD,,
24-08-2020,RAVI ABHAY TRADING CO,SALE,6005 ZZ,KBL,99,26,0,KOHINOOR BEARING,,0,,RECD,,
24-08-2020,ROLLWELL BRG. CORP,SALE,GE 70 ES 2RS,IKO,4,1700,0,GAUTTAM ENT.,,0,,RECD,,
25-08-2020,AMRIT ENTERPRISE,SALE,6018,NTN,25,1260,0,GAUTTAM ENT.,,0,,RECD,,
25-08-2020,AMRIT ENTERPRISE,SALE,51222,NTN,6,3450,0,GAUTTAM ENT.,,0,,RECD,,
25-08-2020,ATUL-HARESH,SALE,LME 30 UU OP,SLM,8,140,0,GAUTTAM ENT.,,0,,RECD,,
25-08-2020,BEREWELL TRADERS,SALE,6801 ZZ,NTN,10,110,0,GAUTTAM ENT.,,0,,RECD,,
25-08-2020,BEREWELL TRADERS,SALE,6807 ZZ,NTN,2,265,0,GAUTTAM ENT.,,0,,RECD,,
25-08-2020,BEREWELL TRADERS,SALE,6808 ZZ,NTN,2,275,0,GAUTTAM ENT.,,0,,RECD,,
25-08-2020,BEREWELL TRADERS,SALE,6901 ZZ,NTN,10,100,0,GAUTTAM ENT.,,0,,RECD,,
25-08-2020,BRG TRADERS I P LTD,SALE,62201 2RS,JAF,10,250,0,GAUTTAM ENT.,,0,,RECD,,
25-08-2020,COLLECTIVE TRADERS,SALE,7303 B,KOYO,3,340,0,GAUTTAM ENT.,,0,,RECD,,
25-08-2020,MARUTI,SALE,LMK 25 UU,COLMB,12,240,0,GAUTTAM ENT.,,0,,RECD,,
25-08-2020,VALLABH ENTER,SALE,16004,SKF,7,292,0,GAUTTAM ENT.,,0,,RECD,,
25-08-2020,VALLABH ENTER,SALE,51106,SKF,5,195.55,0,GAUTTAM ENT.,,0,,RECD,,
26-08-2020,H D ENTER.,SALE,UCFL 205,DEV,40,115,0,KOHINOOR BEARING,,0,,RECD,,
26-08-2020,H D ENTER.,SALE,UCP 206,DEV,8,165,0,KOHINOOR BEARING,,0,,RECD,,
26-08-2020,KG-RAKESH 7705,SALE,6004 ZZ,KG,140,28.5,0,KOHINOOR BEARING,,0,,RECD,,
26-08-2020,KG-RAKESH 7705,SALE,608 ZZ,KG,100,12,0,KOHINOOR BEARING,,0,,RECD,,
26-08-2020,KG-RAKESH 7705,SALE,6201 ZZ,KG,140,16,0,KOHINOOR BEARING,,0,,RECD,,
26-08-2020,KG-RAKESH 7705,SALE,6202 ZZ,KG,140,17,0,KOHINOOR BEARING,,0,,RECD,,
26-08-2020,M/S ORIENT TRADERS,SALE,NJ 216 ECP,SKF,8,5727,0,SAMIR /KRISH ENTER.,,0,,RECD,,
26-08-2020,MARUTI,SALE,LMK 25 UU,COLMB,30,240,0,GAUTTAM ENT.,,0,,RECD,,
26-08-2020,POLITE ENTERPRISE,932,UCP 204,ATI,20,105,0,KOHINOOR BEARING,,0,,RECD,,
26-08-2020,POLITE ENTERPRISE,932,UCP 209,NRP,4,275,0,KOHINOOR BEARING,,0,,RECD,,
26-08-2020,POLITE ENTERPRISE,932,UCT 205,BBZ,30,145,0,KOHINOOR BEARING,15,0,,RECD,,
26-08-2020,POLITE ENTERPRISE,932,UCT 206,CHINA,4,210,0,KOHINOOR BEARING,10,0,,RECD,,
26-08-2020,POLITE ENTERPRISE,932,UCUP  206,CHINA,4,210,0,KOHINOOR BEARING,10,0,,RECD,,
27-08-2020,AJMERA ENTERPRISE,SALE,NAX 2030 Z,IKO,6,975,0,GAUTTAM ENT.,,0,,RECD,,
27-08-2020,ROLLWELL BRG. CORP,SALE,TKA 2516 Z,IKO,12,150,0,GAUTTAM ENT.,,0,,RECD,,
27-08-2020,VISHAL NEEDLE,SALE,PAP 8/20,CHINA,80,7,0,GAUTTAM ENT.,,0,,RECD,,
28-08-2020,A V INTERNATIONAL,SALE,22322 K,NACHI,1,12000,0,M/S KUNJAN TRA.CORP,,0,,RECD,,
28-08-2020,AKSHAT ENTER.,RECD,0-10,GEM,25,52.02,0,KOHINOOR BEARING,4.6,0,,RECD,,
28-08-2020,AKSHAT ENTER.,RECD,0-16,GEM,20,80.24,0,KOHINOOR BEARING,7,0,,RECD,,
28-08-2020,AKSHAY ENTERPRISE,904,2202 2RS,SKF,30,1172.6,0,R K ENT,63.96,0,,RECD,,
28-08-2020,AKSHAY ENTERPRISE,903,608 ZZ,SKF,30,73,0,KOHINOOR BEARING,,0,,RECD,,
28-08-2020,AKSHAY ENTERPRISE,903,62200 2RS,SKF,2,430.38,0,KOHINOOR BEARING,,0,,RECD,,
28-08-2020,ATUL-HARESH,SALE,LM 40 UU,SLM,25,290,0,GAUTTAM ENT.,,0,,RECD,,
28-08-2020,DEEPAK C J,SALE,61856,CNZ,1,5400,0,NMSA,200,0,,RECD,,
28-08-2020,JAYCHANDRA,SALE,UCF 320,FKD,1,8000,0,M/S KUNJAN TRA.CORP,,0,,RECD,,
28-08-2020,MADAN SALES CORP,489,3535-80MM,FENEER,1,1663,0,KOHINOOR BEARING,,0,,RECD,,
28-08-2020,MITESH ENTER ,SALE,UCF 208,TR,1,775,0,M/S KUNJAN TRA.CORP,,0,,RECD,,
28-08-2020,MITESH ENTER ,SALE,UCP 207,TR,1,625,0,M/S KUNJAN TRA.CORP,,0,,RECD,,
28-08-2020,RAJU NEEDLE,SALE,LFR 50X8 2RS,FNR,29,315,0,GAUTTAM ENT.,,0,,RECD,,
28-08-2020,SANGAM ENTER,12957,,SMS,1,4566,0,GAUTTAM ENT.,,0,,RECD,,
28-08-2020,SUDHIR MAMA,X,6903 ZZ,CHINA,50,17,0,KOHINOOR BEARING,3,0,M,RECD,,
28-08-2020,VISHAL NEEDLE,SALE,HK 1010,NEKIB,60,10,0,GAUTTAM ENT.,,0,,RECD,,
29-08-2020,ATUL-HARESH,SALE,HGR 45X4000,RAIL,2,16800,0,GAUTTAM ENT.,,0,,RECD,,
29-08-2020,OGL,X,"SS 304 3/8""",BALL,500,3,1500,KOHINOOR BEARING,0.5,250,M,NO,,
29-08-2020,OGL,X,"SS 3045/16""",BALL,250,1.5,375,KOHINOOR BEARING,0.75,187.5,M,NO,,
29-08-2020,VISHAL NEEDLE,SALE,PAP 8/10,BUSH,200,6.5,0,GAUTTAM ENT.,,0,,RECD,,
31-08-2020,BRG TRADERS I P LTD,SALE,1205,NTN,2,285,0,GAUTTAM ENT.,,0,,RECD,,
31-08-2020,BRG TRADERS I P LTD,SALE,30224,NTN,1,6600,0,GAUTTAM ENT.,,0,,RECD,,
31-08-2020,BRG TRADERS I P LTD,SALE,6801 ZZ,NTN,20,110,0,GAUTTAM ENT.,,0,,RECD,,
31-08-2020,MITESH ENTER ,SALE,ucf 208,TR,1,775,0,M/S KUNJAN TRA.CORP,,0,,RECD,,
31-08-2020,PRATIK CORP,SALE,NU 236 M C3,FAG,1,38600,0,GAUTTAM ENT.,,0,,RECD,,
01-09-2020,MADAN SALES CORP,413,puly,FENEER,1,6804.5,0,KOHINOOR BEARING,,0,,RECD,,
02-09-2020,A BALL CREATION,x,"1/4""  HCHC",BALL,8000,0.45,3600,KOHINOOR BEARING,0.05,400,M,NO,,
02-09-2020,AXIS ECNOLOGECS,SALE,CF 10 B UU,QLH,4,105,0,GAUTTAM ENT.,,0,,RECD,,
02-09-2020,AXIS ECNOLOGECS,SALE,CF 12,QLH,4,140,0,GAUTTAM ENT.,,0,,RECD,,
02-09-2020,AXIS ECNOLOGECS,SALE,CF 20,QLH,8,375,0,GAUTTAM ENT.,,0,,RECD,,
02-09-2020,AXIS ECNOLOGECS,SALE,CF 6,QLH,4,85,0,GAUTTAM ENT.,,0,,RECD,,
02-09-2020,AXIS ECNOLOGECS,SALE,CF 8,QLH,4,85,0,GAUTTAM ENT.,,0,,RECD,,
02-09-2020,BRG TRADERS I P LTD,SALE,6900 zz,NTN,10,95,0,GAUTTAM ENT.,,0,,RECD,,
02-09-2020,BRG TRADERS I P LTD,SALE,s s 6900 zz,EZO,4,375,0,GAUTTAM ENT.,,0,,RECD,,
02-09-2020,KG-RAKESH 7705,SALE,6205 ZZ,KG,60,42,0,KOHINOOR BEARING,,0,,RECD,,
